param T := 2519;
set ASSETS := AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP;

param Ret:
	AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP:=
1161	-0.002	0.003	0.012	-0.001	0.001	0.003	0.012	0.005	0.004	0.027	0.015	0.011	-0.013	0.008	0.001	0.017	0.019	0.004	0.011	0.009	0.008	-0.009	0.000	-0.001	0.002	-0.003	0.006	0.013	0.009	-0.003	0.004	0.000	0.000	0.029	-0.001	0.004	0.013	0.008	-0.001	0.002	-0.002	-0.002	-0.002	0.011	0.002	-0.003	-0.002	0.006	-0.003	-0.005	-0.002	0.004
1162	-0.002	-0.005	0.026	0.013	0.006	0.016	0.021	0.022	0.009	0.046	0.017	0.020	0.012	0.006	0.020	0.032	0.037	0.006	-0.004	-0.008	-0.006	0.015	0.006	0.014	0.017	0.009	0.006	0.024	0.018	-0.002	0.008	-0.027	-0.014	-0.021	0.014	0.008	0.027	0.008	0.012	0.014	0.007	0.012	0.020	0.025	0.015	0.005	0.008	0.015	0.015	0.012	0.010	0.012
1163	0.002	0.008	0.004	-0.004	0.002	-0.001	0.001	0.003	0.008	-0.003	-0.003	0.003	0.005	0.002	0.004	0.003	-0.003	0.007	0.011	0.008	0.008	0.005	-0.012	0.001	-0.001	0.001	0.005	-0.003	-0.006	0.004	0.006	-0.002	0.000	0.020	0.001	0.006	0.000	0.005	0.002	0.001	-0.009	-0.005	0.006	-0.002	-0.011	0.009	-0.002	-0.006	-0.001	0.004	0.007	0.008
1164	-0.003	-0.004	-0.014	-0.006	-0.009	-0.002	-0.007	0.003	-0.001	-0.021	-0.007	-0.007	-0.006	-0.008	0.003	-0.010	-0.012	-0.006	-0.008	0.008	0.008	-0.016	-0.007	-0.005	-0.007	-0.011	-0.011	-0.005	-0.004	-0.005	-0.007	0.011	0.005	0.006	-0.006	-0.006	-0.007	-0.009	-0.006	-0.001	-0.011	-0.002	-0.006	-0.008	-0.001	-0.002	-0.009	0.003	-0.010	-0.007	-0.007	-0.006
1165	0.002	0.007	0.010	-0.007	0.001	0.003	0.006	0.009	0.004	0.012	0.011	0.011	-0.001	0.005	0.003	0.004	0.008	0.011	0.000	0.003	0.003	-0.011	-0.016	-0.004	-0.004	-0.008	0.000	-0.003	-0.011	0.005	0.004	0.008	0.004	0.015	-0.004	0.003	0.008	0.002	-0.004	0.003	-0.013	-0.011	-0.004	-0.002	-0.019	0.003	-0.003	-0.004	-0.008	-0.002	-0.021	-0.007
1166	-0.001	-0.006	-0.023	-0.016	-0.015	-0.017	-0.024	-0.030	-0.006	-0.045	-0.009	-0.023	0.003	-0.012	-0.022	-0.030	-0.033	-0.014	-0.029	-0.004	-0.004	-0.028	-0.026	-0.020	-0.019	-0.030	-0.027	-0.023	-0.021	-0.003	-0.022	0.041	0.020	-0.019	-0.021	-0.021	-0.030	-0.028	-0.022	-0.015	-0.024	-0.023	-0.019	-0.023	-0.027	-0.025	-0.012	-0.001	-0.018	-0.017	-0.034	-0.025
1167	0.002	-0.003	-0.002	-0.005	-0.005	0.000	-0.002	-0.013	0.011	-0.004	0.003	0.002	0.004	0.003	-0.006	-0.011	-0.006	0.007	-0.007	0.001	0.001	0.002	-0.004	-0.003	-0.004	-0.002	-0.002	-0.001	-0.003	0.002	-0.003	0.006	0.003	-0.010	-0.003	-0.002	-0.004	0.001	-0.003	0.001	-0.008	-0.001	-0.004	0.000	-0.008	-0.002	0.001	-0.007	-0.001	-0.006	-0.006	-0.007
1168	0.006	-0.008	0.000	-0.008	-0.008	0.005	0.002	0.004	0.004	-0.001	-0.010	-0.002	0.004	-0.003	0.012	0.000	0.001	-0.001	-0.021	0.007	0.006	0.005	0.000	-0.009	-0.008	-0.002	0.002	-0.005	0.004	0.009	-0.013	0.017	0.008	0.002	-0.009	-0.013	0.001	0.000	-0.006	0.005	0.004	-0.012	-0.009	-0.002	-0.006	-0.008	-0.007	-0.011	-0.004	-0.005	-0.005	-0.001
1169	-0.001	0.000	-0.016	-0.002	-0.004	-0.002	-0.012	-0.029	0.007	-0.036	0.003	-0.007	-0.008	0.003	-0.006	-0.025	-0.028	-0.004	0.008	-0.004	-0.004	-0.015	-0.008	-0.003	-0.002	-0.005	-0.015	-0.002	0.000	-0.001	-0.005	0.005	0.002	-0.015	-0.003	-0.006	-0.017	-0.015	-0.004	-0.002	-0.012	-0.003	-0.003	-0.003	-0.006	0.000	-0.003	0.003	-0.018	-0.006	-0.004	0.002
1170	0.004	0.000	-0.037	-0.022	-0.010	-0.031	-0.026	-0.043	-0.016	-0.039	-0.022	-0.024	-0.036	-0.033	-0.029	-0.040	-0.034	-0.026	0.018	0.024	0.024	-0.042	-0.040	-0.025	-0.026	-0.031	-0.029	-0.033	-0.023	0.008	-0.022	0.050	0.026	0.041	-0.025	-0.022	-0.031	-0.032	-0.026	-0.029	-0.043	-0.030	-0.027	-0.026	-0.033	-0.022	-0.013	-0.016	-0.021	-0.035	-0.030	-0.039
1171	0.001	-0.015	0.005	0.003	-0.003	-0.003	0.006	0.008	-0.003	0.010	-0.004	0.003	-0.009	-0.015	-0.017	0.010	0.009	-0.003	0.013	-0.001	0.000	0.011	-0.004	0.005	0.003	0.007	-0.006	0.007	0.017	0.000	-0.016	-0.011	-0.005	0.019	0.006	-0.014	0.009	-0.008	0.006	-0.004	0.001	0.004	-0.006	0.004	0.007	0.011	0.004	-0.001	0.001	0.006	0.001	-0.004
1172	0.005	-0.038	-0.083	-0.043	-0.035	-0.059	-0.070	-0.080	-0.038	-0.084	-0.049	-0.070	-0.052	-0.066	-0.067	-0.077	-0.080	-0.042	-0.056	-0.005	-0.005	-0.079	-0.055	-0.047	-0.049	-0.061	-0.048	-0.052	-0.046	0.007	-0.062	0.093	0.046	-0.074	-0.048	-0.060	-0.076	-0.049	-0.050	-0.057	-0.058	-0.067	-0.069	-0.049	-0.053	-0.040	-0.031	-0.032	-0.038	-0.047	-0.094	-0.083
1173	-0.007	0.004	0.029	0.004	0.005	-0.005	0.018	0.020	-0.030	0.055	-0.030	0.010	0.016	-0.004	0.006	0.035	0.041	-0.012	-0.008	0.007	0.007	-0.011	-0.016	-0.002	-0.005	-0.018	-0.021	-0.022	-0.014	-0.012	0.010	0.004	0.001	-0.007	-0.002	0.007	0.030	-0.025	-0.004	-0.008	-0.008	-0.002	-0.009	-0.019	-0.001	-0.006	0.014	0.006	0.006	-0.003	-0.029	-0.030
1174	0.000	-0.037	-0.088	-0.054	-0.052	-0.082	-0.075	-0.102	-0.050	-0.089	-0.064	-0.078	-0.084	-0.092	-0.093	-0.092	-0.085	-0.072	-0.001	0.033	0.032	-0.062	-0.087	-0.065	-0.071	-0.087	-0.083	-0.105	-0.098	-0.010	-0.078	0.128	0.066	0.018	-0.064	-0.072	-0.091	-0.087	-0.069	-0.081	-0.086	-0.074	-0.084	-0.097	-0.069	-0.055	-0.038	-0.053	-0.050	-0.063	-0.091	-0.113
1175	0.006	0.010	0.065	0.039	0.036	0.056	0.067	0.060	0.039	0.057	0.056	0.072	0.058	0.038	0.045	0.062	0.050	0.038	0.043	0.009	0.010	0.060	0.022	0.051	0.050	0.066	0.091	0.068	0.058	0.009	0.001	-0.093	-0.049	-0.044	0.046	0.003	0.084	0.091	0.051	0.053	0.041	0.060	0.050	0.073	0.050	0.041	0.022	0.032	0.034	0.046	0.080	0.058
1176	0.008	0.004	-0.019	-0.045	-0.037	-0.052	-0.060	-0.071	-0.046	-0.083	-0.031	-0.061	-0.048	-0.065	-0.029	-0.074	-0.086	-0.059	0.027	0.035	0.035	-0.049	-0.068	-0.050	-0.046	-0.049	-0.024	-0.081	-0.081	0.009	0.007	0.090	0.046	0.059	-0.043	0.006	-0.075	-0.023	-0.043	-0.051	-0.051	-0.035	-0.035	-0.064	-0.051	-0.037	-0.036	-0.020	-0.041	-0.042	-0.033	-0.018
1177	-0.012	0.022	0.034	0.038	0.037	0.056	0.048	0.049	0.033	0.059	0.053	0.057	0.052	0.070	0.047	0.048	0.050	0.054	0.009	-0.022	-0.022	0.039	0.044	0.047	0.050	0.047	0.046	0.057	0.050	-0.021	0.050	-0.090	-0.046	-0.017	0.044	0.048	0.055	0.052	0.046	0.057	0.047	0.052	0.051	0.040	0.048	0.036	0.032	0.044	0.045	0.042	0.052	0.075
1178	0.004	-0.001	0.020	0.014	-0.007	-0.001	0.012	0.026	0.008	0.028	-0.008	0.020	-0.002	-0.015	0.014	0.031	0.034	-0.009	-0.011	-0.004	-0.005	0.022	0.008	0.007	0.003	0.010	-0.001	-0.018	-0.022	0.011	-0.001	-0.015	-0.007	0.007	0.007	-0.002	0.018	0.000	0.007	0.000	0.016	0.007	0.008	0.006	0.019	0.009	0.010	-0.005	0.008	0.015	0.007	0.004
1179	0.002	0.012	0.023	0.018	0.012	0.024	0.023	0.026	0.019	0.023	0.018	0.021	0.022	0.022	0.028	0.030	0.027	0.038	0.029	0.011	0.011	0.032	0.037	0.021	0.027	0.028	0.034	0.039	0.035	0.002	0.032	-0.042	-0.021	0.015	0.020	0.030	0.027	0.036	0.022	0.023	0.029	0.016	0.034	0.033	0.015	0.018	0.014	0.033	0.018	0.014	0.034	0.042
1180	0.002	0.000	-0.020	-0.007	-0.013	-0.009	-0.015	-0.024	-0.008	-0.026	-0.024	-0.010	0.000	0.000	-0.007	-0.022	-0.020	-0.007	-0.011	0.012	0.012	-0.004	0.002	-0.008	-0.010	-0.018	-0.003	-0.019	-0.017	0.004	-0.013	0.017	0.009	0.009	-0.008	-0.011	-0.023	-0.003	-0.010	-0.011	-0.009	-0.016	-0.017	-0.020	-0.014	-0.007	0.002	-0.001	-0.001	-0.005	-0.034	-0.037
1181	0.002	0.009	0.004	0.002	0.004	0.008	0.006	-0.005	0.005	0.012	0.001	0.006	0.010	0.014	0.019	0.003	0.007	-0.003	0.008	0.003	0.003	-0.005	-0.011	0.001	0.002	0.000	0.002	0.007	0.007	0.003	0.005	-0.001	-0.001	0.008	0.001	0.005	0.007	0.003	0.000	0.007	-0.014	0.003	0.004	0.006	-0.003	-0.005	0.007	0.007	0.001	-0.002	-0.004	0.008
1182	0.002	-0.025	-0.051	-0.035	-0.032	-0.048	-0.049	-0.059	-0.025	-0.065	-0.039	-0.046	-0.032	-0.063	-0.042	-0.054	-0.055	-0.041	-0.016	0.019	0.019	-0.047	-0.064	-0.043	-0.042	-0.057	-0.043	-0.055	-0.055	0.001	-0.070	0.082	0.042	0.008	-0.042	-0.067	-0.055	-0.045	-0.044	-0.042	-0.059	-0.058	-0.057	-0.048	-0.055	-0.048	-0.018	-0.011	-0.032	-0.050	-0.057	-0.069
1183	0.000	0.018	-0.011	-0.022	-0.009	-0.011	-0.017	-0.029	-0.017	-0.029	-0.018	-0.020	-0.005	-0.035	-0.017	-0.025	-0.025	-0.008	0.025	0.013	0.013	0.001	-0.028	-0.016	-0.018	-0.018	-0.021	-0.030	-0.031	-0.001	0.014	0.034	0.017	0.051	-0.017	0.013	-0.018	-0.019	-0.018	-0.016	-0.022	-0.014	-0.018	-0.019	-0.015	-0.025	-0.004	-0.007	-0.004	-0.013	-0.016	-0.020
1184	-0.001	0.001	0.015	0.004	0.009	-0.003	0.006	0.000	0.000	0.026	0.006	0.014	0.009	-0.011	0.000	0.010	0.015	-0.006	0.040	0.026	0.025	-0.004	-0.002	0.000	-0.001	-0.003	0.002	-0.011	0.003	-0.004	0.018	0.001	0.000	0.023	0.000	0.019	0.015	0.001	0.000	-0.001	-0.001	-0.002	-0.008	-0.015	0.003	0.004	0.003	-0.002	0.000	0.002	0.004	-0.032
1185	-0.002	0.011	0.023	0.029	0.019	0.036	0.033	0.040	0.032	0.022	0.046	0.031	0.034	0.056	0.022	0.035	0.039	0.046	-0.034	-0.038	-0.037	0.040	0.012	0.033	0.028	0.048	0.025	0.038	0.051	-0.011	0.023	-0.066	-0.033	-0.047	0.033	0.021	0.034	0.025	0.034	0.034	0.024	0.036	0.045	0.032	0.035	0.037	0.021	0.018	0.031	0.039	0.028	0.054
1186	-0.006	-0.010	0.004	0.014	-0.008	-0.011	0.000	0.015	0.003	0.000	-0.010	0.001	-0.010	-0.009	-0.004	0.007	0.005	-0.012	-0.025	-0.034	-0.034	0.007	0.036	0.014	0.017	0.015	0.011	0.034	0.026	-0.012	-0.011	-0.029	-0.014	-0.044	0.014	-0.010	0.004	0.013	0.014	-0.007	0.027	0.014	0.006	0.028	0.021	0.011	0.004	0.021	0.013	0.017	0.003	0.009
1187	0.002	0.004	-0.014	-0.015	-0.011	-0.019	-0.025	-0.033	-0.011	-0.020	-0.030	-0.032	-0.026	-0.024	-0.012	-0.026	-0.028	-0.006	0.018	0.003	0.003	-0.023	0.012	-0.015	-0.015	-0.024	-0.021	0.000	-0.021	0.006	-0.003	0.030	0.015	0.031	-0.015	-0.003	-0.030	-0.019	-0.017	-0.020	0.002	-0.012	-0.021	-0.004	-0.019	-0.015	-0.016	-0.017	-0.016	-0.020	-0.012	-0.023
1188	0.001	0.011	0.009	0.013	0.010	0.017	0.016	0.015	0.005	0.009	0.015	0.012	0.010	0.032	0.014	0.012	0.008	0.009	0.023	0.031	0.031	0.022	0.023	0.015	0.011	0.023	0.014	0.012	0.012	0.000	0.006	-0.028	-0.015	0.010	0.015	0.005	0.013	0.012	0.017	0.015	0.030	0.022	0.019	0.009	0.020	0.019	0.009	0.000	0.013	0.021	0.035	0.030
1189	-0.001	0.003	0.027	0.022	0.015	0.032	0.024	0.028	0.019	0.028	0.029	0.026	0.031	0.042	0.031	0.028	0.029	0.027	-0.009	-0.020	-0.020	0.033	0.046	0.028	0.032	0.047	0.030	0.044	0.053	0.003	0.025	-0.057	-0.028	-0.018	0.028	0.024	0.031	0.034	0.031	0.032	0.047	0.031	0.029	0.042	0.031	0.025	0.019	0.019	0.024	0.030	0.041	0.048
1190	0.003	0.014	-0.005	0.002	-0.006	0.002	-0.006	-0.010	0.002	-0.010	0.000	-0.004	-0.006	-0.002	0.014	-0.007	-0.010	0.000	0.018	0.030	0.029	0.010	0.017	0.002	0.000	0.005	0.006	-0.007	-0.009	0.005	0.015	-0.004	-0.002	0.018	0.002	0.014	-0.008	0.003	0.003	0.001	0.013	0.008	0.006	-0.006	0.009	0.004	0.002	0.000	0.004	0.004	0.010	0.013
1191	-0.001	0.002	0.018	0.005	0.019	0.019	0.018	0.011	0.017	0.026	0.014	0.017	0.038	0.026	0.021	0.020	0.020	0.018	-0.003	-0.008	-0.007	0.001	-0.004	0.005	0.008	-0.002	0.010	0.011	0.008	0.003	0.003	-0.012	-0.006	0.001	0.004	0.002	0.022	0.011	0.004	0.022	-0.007	0.001	0.007	0.012	0.006	-0.001	0.003	0.007	0.006	0.005	0.000	0.001
1192	0.001	-0.007	-0.015	-0.009	-0.008	-0.005	-0.013	-0.024	-0.008	-0.016	-0.011	-0.006	-0.002	-0.011	0.006	-0.019	-0.019	-0.014	0.010	0.001	0.001	-0.015	-0.024	-0.011	-0.013	-0.021	-0.016	-0.029	-0.036	-0.003	-0.002	0.020	0.011	0.002	-0.009	-0.001	-0.014	-0.014	-0.012	-0.005	-0.020	-0.013	-0.008	-0.023	-0.016	-0.010	-0.004	-0.007	-0.005	-0.013	-0.020	-0.014
1193	0.003	-0.005	-0.016	-0.023	-0.013	-0.023	-0.023	-0.032	-0.023	-0.041	-0.012	-0.017	-0.021	-0.024	-0.031	-0.034	-0.039	-0.024	0.024	0.030	0.030	-0.020	-0.035	-0.026	-0.028	-0.037	-0.023	-0.046	-0.047	0.006	-0.026	0.054	0.026	0.041	-0.026	-0.024	-0.025	-0.026	-0.027	-0.022	-0.037	-0.025	-0.027	-0.040	-0.032	-0.025	-0.015	-0.012	-0.022	-0.028	-0.021	-0.034
1194	0.003	-0.003	-0.036	-0.009	-0.007	-0.010	-0.033	-0.053	0.003	-0.052	-0.014	-0.024	-0.023	-0.013	-0.014	-0.049	-0.052	0.000	0.005	-0.002	-0.002	0.014	-0.011	-0.007	-0.010	-0.003	-0.003	-0.016	-0.004	0.006	-0.002	0.014	0.007	-0.028	-0.007	-0.001	-0.043	-0.001	-0.006	-0.011	-0.004	-0.006	-0.011	-0.018	-0.010	-0.005	-0.003	-0.005	0.002	-0.003	-0.013	-0.006
1195	-0.002	0.009	0.024	0.025	0.012	0.030	0.030	0.040	0.016	0.039	0.024	0.028	0.023	0.040	0.025	0.036	0.029	0.018	0.001	-0.032	-0.032	0.029	0.043	0.028	0.032	0.038	0.033	0.057	0.059	0.002	0.035	-0.056	-0.028	-0.012	0.028	0.033	0.032	0.037	0.030	0.029	0.035	0.029	0.037	0.046	0.032	0.026	0.018	0.012	0.024	0.027	0.047	0.054
1196	0.000	-0.007	-0.018	-0.010	-0.008	-0.023	-0.020	-0.034	-0.018	-0.021	-0.018	-0.012	-0.017	-0.028	-0.012	-0.025	-0.023	-0.024	0.019	0.027	0.027	-0.002	-0.024	-0.010	-0.011	-0.018	-0.007	-0.026	-0.033	-0.002	-0.006	0.021	0.011	0.018	-0.010	-0.007	-0.022	-0.007	-0.012	-0.020	-0.023	-0.015	-0.011	-0.019	-0.017	-0.006	-0.003	-0.001	-0.011	-0.015	-0.012	-0.017
1197	0.001	-0.016	-0.038	-0.027	-0.017	-0.034	-0.034	-0.052	-0.023	-0.064	-0.016	-0.026	-0.040	-0.044	-0.043	-0.053	-0.055	-0.026	-0.013	-0.006	-0.006	-0.030	-0.033	-0.027	-0.026	-0.029	-0.028	-0.034	-0.030	0.002	-0.019	0.052	0.026	-0.017	-0.027	-0.017	-0.041	-0.032	-0.026	-0.034	-0.030	-0.031	-0.033	-0.032	-0.026	-0.020	-0.022	-0.021	-0.030	-0.026	-0.030	-0.036
1198	-0.002	-0.002	-0.037	0.007	0.005	-0.002	-0.004	-0.003	-0.008	-0.021	0.003	0.001	-0.011	0.000	-0.016	-0.015	-0.019	-0.006	-0.028	-0.022	-0.022	0.008	0.002	0.008	0.008	0.009	0.004	0.018	0.017	-0.006	0.018	-0.014	-0.007	-0.034	0.007	0.017	-0.005	0.004	0.007	-0.005	0.009	-0.007	0.007	0.012	0.003	0.013	0.001	0.008	0.003	0.012	-0.011	0.000
1199	0.001	-0.003	0.026	0.003	0.013	0.002	0.011	0.014	0.004	0.022	-0.011	0.001	0.005	0.004	-0.001	0.013	0.018	0.005	0.008	0.011	0.010	0.013	-0.002	0.007	0.008	0.015	0.000	0.011	0.021	0.000	0.014	-0.019	-0.009	0.019	0.008	0.012	0.007	0.002	0.010	0.002	0.007	0.016	0.000	0.005	0.018	0.011	0.005	0.008	0.010	0.013	0.015	0.009
1200	0.000	-0.005	0.020	0.013	-0.001	-0.002	0.014	0.043	-0.013	0.034	-0.008	0.017	0.008	-0.007	0.008	0.033	0.032	0.001	-0.020	-0.007	-0.007	0.010	0.029	0.014	0.012	0.018	0.006	0.018	0.016	0.000	-0.016	-0.025	-0.014	-0.007	0.015	-0.015	0.024	0.006	0.014	-0.004	0.028	0.017	0.014	0.014	0.018	0.015	0.012	0.006	0.011	0.017	0.009	0.013
1201	-0.003	0.004	0.018	0.017	0.010	0.013	0.022	0.038	0.013	0.040	0.018	0.018	0.015	0.013	0.008	0.036	0.040	0.012	-0.005	-0.016	-0.017	0.011	0.016	0.018	0.018	0.014	0.020	0.024	0.024	-0.003	0.009	-0.036	-0.018	-0.020	0.018	0.008	0.026	0.017	0.017	0.013	0.008	0.017	0.019	0.025	0.021	0.017	0.010	0.013	0.009	0.018	0.010	0.026
1202	0.001	-0.005	0.001	0.005	0.007	0.002	-0.001	-0.001	-0.002	-0.017	0.017	0.001	-0.004	0.016	0.000	-0.004	-0.015	0.007	0.021	0.009	0.010	0.001	-0.006	0.006	0.005	0.001	0.008	-0.008	-0.013	-0.001	-0.015	-0.013	-0.006	0.015	0.001	-0.013	-0.005	0.010	0.005	0.003	-0.002	-0.002	-0.006	-0.002	-0.002	0.006	0.000	0.001	0.000	0.006	-0.006	-0.004
1203	0.002	-0.017	-0.029	-0.010	-0.015	-0.030	-0.027	-0.035	-0.028	-0.034	-0.029	-0.027	-0.012	-0.038	-0.025	-0.034	-0.031	-0.033	-0.010	-0.016	-0.016	-0.003	-0.004	-0.010	-0.015	-0.018	-0.020	-0.028	-0.035	0.006	-0.026	0.020	0.010	-0.019	-0.010	-0.025	-0.032	-0.021	-0.010	-0.029	-0.010	-0.016	-0.016	-0.029	-0.008	-0.002	-0.009	-0.004	-0.011	0.000	-0.022	-0.024
1204	0.002	-0.002	0.016	0.001	-0.002	-0.007	0.004	0.011	-0.004	0.001	-0.006	0.010	-0.026	0.005	-0.011	0.002	0.004	-0.005	0.034	0.014	0.015	0.008	-0.003	-0.001	-0.001	-0.016	-0.004	-0.003	-0.009	0.000	0.004	0.003	0.001	0.005	-0.001	0.004	0.011	-0.002	-0.004	-0.004	-0.008	-0.011	-0.006	-0.002	-0.007	-0.002	0.002	0.013	0.010	-0.006	-0.037	-0.013
1205	0.002	-0.015	-0.028	-0.026	-0.001	-0.037	-0.029	-0.037	-0.032	-0.030	-0.021	-0.037	-0.037	-0.036	-0.044	-0.031	-0.035	-0.045	-0.021	-0.012	-0.012	-0.018	-0.033	-0.031	-0.036	-0.037	-0.048	-0.056	-0.064	0.002	-0.015	0.062	0.031	-0.007	-0.030	-0.015	-0.034	-0.053	-0.033	-0.038	-0.036	-0.047	-0.042	-0.048	-0.042	-0.015	-0.021	-0.018	-0.027	-0.032	-0.052	-0.042
1206	0.003	-0.035	-0.033	-0.034	-0.020	-0.070	-0.033	-0.041	-0.040	-0.033	-0.061	-0.037	-0.071	-0.086	-0.068	-0.039	-0.036	-0.063	-0.077	-0.026	-0.025	-0.027	-0.046	-0.031	-0.029	-0.027	-0.025	-0.027	-0.006	0.002	-0.059	0.060	0.030	-0.094	-0.032	-0.054	-0.038	-0.024	-0.031	-0.069	-0.040	-0.056	-0.055	-0.033	-0.038	-0.030	-0.019	-0.018	-0.022	-0.031	-0.079	-0.074
1207	-0.005	-0.018	0.000	0.003	0.009	0.027	0.011	0.013	0.023	0.014	0.022	0.008	0.032	0.022	0.023	0.013	0.018	0.023	-0.050	-0.055	-0.056	0.007	0.015	0.005	0.001	0.006	-0.003	0.017	0.004	-0.007	0.000	-0.009	-0.006	-0.141	0.007	-0.001	0.028	-0.002	0.001	0.023	0.014	0.000	-0.012	0.013	0.012	0.011	0.002	0.008	0.002	0.016	-0.002	-0.020
1208	-0.002	0.003	-0.005	0.026	0.004	0.015	0.021	0.036	-0.005	0.039	-0.012	0.024	0.031	0.012	0.017	0.031	0.039	-0.004	0.018	-0.014	-0.014	0.005	0.029	0.019	0.026	0.019	0.013	0.052	0.038	-0.002	0.012	-0.049	-0.023	-0.007	0.024	0.012	0.018	0.014	0.023	0.009	0.033	0.032	0.036	0.045	0.027	0.013	0.019	0.011	0.016	0.023	0.033	0.038
1209	-0.001	0.017	0.039	0.013	0.019	0.032	0.025	0.036	0.022	0.032	0.034	0.023	0.023	0.041	0.020	0.035	0.037	0.051	-0.006	0.019	0.020	0.015	0.009	0.011	0.012	0.020	0.011	0.000	0.015	-0.003	0.031	-0.024	-0.012	0.047	0.012	0.029	0.027	0.010	0.013	0.031	0.010	0.022	0.015	0.004	0.017	0.012	0.006	0.001	0.017	0.008	0.024	0.030
1210	-0.001	-0.027	-0.019	-0.016	-0.005	-0.031	-0.016	-0.020	-0.044	-0.013	-0.022	-0.022	-0.027	-0.036	-0.026	-0.017	-0.017	-0.039	-0.045	-0.028	-0.029	-0.027	-0.029	-0.020	-0.023	-0.035	-0.025	-0.033	-0.042	-0.004	-0.036	0.041	0.021	-0.075	-0.021	-0.035	-0.022	-0.025	-0.023	-0.025	-0.034	-0.046	-0.032	-0.029	-0.026	-0.015	-0.019	-0.008	-0.017	-0.018	-0.068	-0.055
1211	0.000	0.010	0.017	0.013	0.021	0.014	0.019	0.032	0.011	0.037	0.013	0.012	0.005	0.024	-0.003	0.032	0.032	0.014	0.009	0.010	0.010	0.001	0.024	0.008	0.014	0.015	0.014	0.032	0.040	-0.001	0.024	-0.015	-0.008	0.038	0.007	0.023	0.027	0.015	0.007	0.012	0.023	-0.001	0.007	0.028	0.013	-0.002	0.010	0.014	0.005	-0.010	0.012	-0.005
1212	0.004	-0.034	-0.026	-0.022	-0.018	-0.051	-0.035	-0.051	-0.047	-0.039	-0.034	-0.031	-0.026	-0.041	-0.037	-0.044	-0.041	-0.063	0.003	0.002	0.001	-0.008	-0.038	-0.024	-0.025	-0.031	-0.025	-0.039	-0.036	0.005	-0.048	0.045	0.026	-0.034	-0.025	-0.046	-0.041	-0.027	-0.025	-0.051	-0.041	-0.036	-0.026	-0.034	-0.033	-0.026	-0.009	-0.009	-0.013	-0.026	-0.034	-0.041
1213	0.002	-0.004	-0.023	-0.024	-0.014	-0.020	-0.026	-0.046	-0.029	-0.032	-0.014	-0.020	-0.019	-0.028	-0.022	-0.042	-0.037	-0.035	-0.013	0.018	0.019	-0.045	-0.056	-0.031	-0.032	-0.051	-0.047	-0.046	-0.038	-0.002	-0.029	0.061	0.027	0.019	-0.029	-0.025	-0.030	-0.047	-0.033	-0.019	-0.056	-0.027	-0.035	-0.046	-0.029	-0.022	-0.016	-0.023	-0.032	-0.031	-0.066	-0.066
1214	-0.003	-0.002	-0.016	0.013	0.007	0.015	0.017	0.020	-0.005	0.030	0.032	0.013	0.022	0.034	0.002	0.027	0.031	0.001	-0.036	-0.021	-0.020	0.022	0.045	0.021	0.022	0.063	0.038	0.044	0.080	-0.009	0.007	-0.040	-0.020	-0.014	0.020	0.006	0.022	0.039	0.025	0.013	0.055	0.037	0.033	0.039	0.029	0.022	0.010	-0.004	0.012	0.034	0.050	0.056
1215	-0.003	0.013	0.023	0.014	-0.002	0.024	0.015	0.034	0.030	0.022	0.007	0.019	0.010	0.007	0.024	0.026	0.029	0.041	0.046	0.012	0.012	0.030	0.042	0.020	0.021	0.014	-0.008	0.011	0.013	0.004	0.035	-0.040	-0.021	0.020	0.021	0.031	0.020	-0.009	0.020	0.017	0.032	0.044	0.036	0.015	0.021	0.021	0.001	-0.002	0.016	0.019	0.057	0.041
1216	-0.002	0.022	0.027	0.017	0.002	0.032	0.027	0.039	0.029	0.036	0.019	0.034	0.024	0.031	0.050	0.037	0.035	0.014	0.026	0.006	0.006	0.023	0.021	0.018	0.020	0.021	0.028	0.045	0.031	-0.004	0.038	-0.037	-0.018	0.052	0.018	0.037	0.031	0.027	0.019	0.033	0.029	0.024	0.019	0.032	0.021	0.015	0.012	0.017	0.011	0.022	0.022	0.021
1217	-0.002	-0.005	0.010	-0.001	-0.006	-0.012	-0.007	-0.009	0.014	-0.002	-0.012	0.001	-0.018	-0.003	-0.014	-0.009	-0.007	-0.013	-0.025	-0.008	-0.007	-0.020	-0.018	-0.007	-0.011	-0.024	-0.028	-0.041	-0.049	-0.001	0.002	0.013	0.008	-0.031	-0.007	0.003	-0.012	-0.028	-0.009	-0.013	-0.016	-0.014	-0.015	-0.036	-0.004	-0.005	0.006	0.003	-0.001	-0.001	-0.031	-0.024
